,date,temp
258,2015-06-16,22.42736206054701
259,2015-06-17,23.023675537109
260,2015-06-18,23.325433349609
261,2015-06-19,22.962609863281045
262,2015-06-20,22.334283447266046
263,2015-06-21,21.971459960938034
264,2015-06-22,22.033441162109
265,2015-06-23,22.542657470703034
266,2015-06-24,22.989739990234
267,2015-06-25,22.038354492188034
268,2015-06-26,22.085778808594
269,2015-06-27,22.42394409179701
270,2015-06-28,23.020288085938034
271,2015-06-29,22.348352050781045
272,2015-06-30,22.00744018554701
273,2015-07-01,22.098474121094
274,2015-07-02,22.305718994141046
275,2015-07-03,22.24425659179701
276,2015-07-04,22.375573730469
277,2015-07-05,23.462152099609
278,2015-07-06,23.647637939453034
279,2015-07-07,23.593438720703034
280,2015-07-08,24.044519042969
281,2015-07-09,23.844903564453034
282,2015-07-10,23.042291259766046
283,2015-07-11,21.825494384766046
284,2015-07-12,22.018243408203034
285,2015-07-13,22.95949707031201
286,2015-07-14,23.130548095703034
287,2015-07-15,22.785699462891046
288,2015-07-16,22.753198242188034
289,2015-07-17,23.018731689453034
290,2015-07-18,22.586663818359
291,2015-07-19,22.561517333984
292,2015-07-20,21.678979492188034
293,2015-07-21,21.341394042969
294,2015-07-22,22.362573242188034
295,2015-07-23,21.774011230469
296,2015-07-24,22.250238037109
297,2015-07-25,22.421289062500023
298,2015-07-26,22.018304443359
299,2015-07-27,21.713128662109
300,2015-07-28,21.86974487304701
301,2015-07-29,21.256036376953034
302,2015-07-30,21.41588745117201
303,2015-07-31,22.073785400391046
304,2015-08-01,22.332116699219
305,2015-08-02,22.57189331054701
306,2015-08-03,22.72838745117201
307,2015-08-04,22.61950073242201
308,2015-08-05,22.54348144531201
309,2015-08-06,22.652581787109
310,2015-08-07,22.594445800781045
311,2015-08-08,22.20607910156201
312,2015-08-09,22.460412597656045
313,2015-08-10,22.722070312500023
314,2015-08-11,22.377221679688034
315,2015-08-12,22.028527832031045
316,2015-08-13,22.413751220703034
317,2015-08-14,22.777062988281045
318,2015-08-15,22.127099609375023
319,2015-08-16,22.003686523438034
320,2015-08-17,22.425103759766046
321,2015-08-18,22.723107910156045
322,2015-08-19,22.941186523438034
323,2015-08-20,22.570703125000023
324,2015-08-21,22.963189697266046
325,2015-08-22,22.53453979492201
326,2015-08-23,22.774346923828034
327,2015-08-24,22.316644287109
328,2015-08-25,22.672784423828034
329,2015-08-26,22.614739990234
330,2015-08-27,22.17492065429701
331,2015-08-28,22.21862182617201
332,2015-08-29,22.909020996094
333,2015-08-30,22.451409912109
334,2015-08-31,22.578393554688034
335,2015-09-01,22.476739501953034
336,2015-09-02,22.331506347656045
337,2015-09-03,22.494805908203034
338,2015-09-04,22.291436767578034
339,2015-09-05,22.85436401367201
340,2015-09-06,21.364984130859
341,2015-09-07,21.724450683594
342,2015-09-08,22.356683349609
343,2015-09-09,22.454583740234
344,2015-09-10,22.527429199219
345,2015-09-11,22.857843017578034
346,2015-09-12,23.348107910156045
347,2015-09-13,23.573541259766046
348,2015-09-14,22.501550292969
349,2015-09-15,22.061853027344
350,2015-09-16,21.647760009766046
351,2015-09-17,22.537683105469
352,2015-09-18,23.12975463867201
353,2015-09-19,22.580957031250023
354,2015-09-20,22.09035644531201
355,2015-09-21,22.573388671875023
356,2015-09-22,22.78429565429701
357,2015-09-23,22.983880615234
358,2015-09-24,22.725854492188034
359,2015-09-25,22.184289550781045
360,2015-09-26,22.267755126953034
361,2015-09-27,22.85256347656201
362,2015-09-28,22.732476806641046
363,2015-09-29,22.099908447266046
364,2015-09-30,22.975274658203034
0,2015-10-01,23.371179199219
1,2015-10-02,22.757073974609
2,2015-10-03,22.695123291016046
3,2015-10-04,23.105554199219
4,2015-10-05,22.96373901367201
5,2015-10-06,23.043176269531045
6,2015-10-07,22.080285644531045
7,2015-10-08,22.868554687500023
8,2015-10-09,21.46959838867201
9,2015-10-10,22.907922363281045
10,2015-10-11,22.896905517578034
11,2015-10-12,23.285424804688034
12,2015-10-13,23.161523437500023
13,2015-10-14,23.274011230469
14,2015-10-15,23.28087768554701
15,2015-10-16,22.841088867188034
16,2015-10-17,23.229730224609
17,2015-10-18,23.410974121094
18,2015-10-19,22.782220458984
19,2015-10-20,23.043420410156045
20,2015-10-21,23.264916992188034
21,2015-10-22,22.13097534179701
22,2015-10-23,23.217095947266046
23,2015-10-24,22.599053955078034
24,2015-10-25,22.864160156250023
25,2015-10-26,23.139794921875023
26,2015-10-27,22.972253417969
27,2015-10-28,22.946710205078034
28,2015-10-29,21.449456787109
29,2015-10-30,22.433831787109
30,2015-10-31,22.113702392578034
31,2015-11-01,22.055169677734
32,2015-11-02,22.436456298828034
33,2015-11-03,23.228082275391046
34,2015-11-04,22.958825683594
35,2015-11-05,21.487207031250023
36,2015-11-06,23.187097167969
37,2015-11-07,23.62267456054701
38,2015-11-08,22.608819580078034
39,2015-11-09,23.066217041016046
40,2015-11-10,21.656152343750023
41,2015-11-11,22.655053710938034
42,2015-11-12,23.468469238281045
43,2015-11-13,22.777673339844
44,2015-11-14,22.828118896484
45,2015-11-15,23.180444335938034
46,2015-11-16,23.230798339844
47,2015-11-17,23.317590332031045
48,2015-11-18,23.233819580078034
49,2015-11-19,23.727532958984
50,2015-11-20,23.254724121094
51,2015-11-21,22.93459472656201
52,2015-11-22,23.555657958984
53,2015-11-23,23.315484619141046
54,2015-11-24,22.631982421875023
55,2015-11-25,23.718072509766046
56,2015-11-26,23.775811767578034
57,2015-11-27,24.015069580078034
58,2015-11-28,23.811242675781045
59,2015-11-29,23.85827026367201
60,2015-11-30,23.974023437500023
61,2015-12-01,23.704766845703034
62,2015-12-02,23.264947509766046
63,2015-12-03,23.366174316406045
64,2015-12-04,23.758081054688034
65,2015-12-05,23.412805175781045
66,2015-12-06,23.085351562500023
67,2015-12-07,23.48449096679701
68,2015-12-08,23.633233642578034
69,2015-12-09,23.828942871094
70,2015-12-10,23.842980957031045
71,2015-12-11,23.730126953125023
72,2015-12-12,23.628015136719
73,2015-12-13,23.558770751953034
74,2015-12-14,23.485620117188034
75,2015-12-15,23.71764526367201
76,2015-12-16,23.48131713867201
77,2015-12-17,23.531671142578034
78,2015-12-18,23.273522949219
79,2015-12-19,23.13488159179701
80,2015-12-20,23.305413818359
81,2015-12-21,23.711846923828034
82,2015-12-22,23.72252807617201
83,2015-12-23,23.87462768554701
84,2015-12-24,23.856286621094
85,2015-12-25,23.154779052734
86,2015-12-26,23.408624267578034
87,2015-12-27,23.760827636719
88,2015-12-28,24.23253784179701
89,2015-12-29,24.148767089844
90,2015-12-30,24.312066650391046
91,2015-12-31,24.217004394531045
365,2016-01-01,24.075128173828034
366,2016-01-02,24.340051269531045
367,2016-01-03,24.249017333984
368,2016-01-04,24.270257568359
369,2016-01-05,24.99303588867201
370,2016-01-06,24.851068115234
371,2016-01-07,24.687341308594
372,2016-01-08,25.141198730469
373,2016-01-09,24.82482299804701
374,2016-01-10,25.060784912109
375,2016-01-11,25.263635253906045
376,2016-01-12,25.216149902344
377,2016-01-13,25.088677978516046
378,2016-01-14,24.692468261719
379,2016-01-15,24.942864990234
380,2016-01-16,24.815423583984
381,2016-01-17,24.37551269531201
382,2016-01-18,24.629815673828034
383,2016-01-19,24.335260009766046
384,2016-01-20,25.225061035156045
385,2016-01-21,25.148492431641046
386,2016-01-22,24.53420410156201
387,2016-01-23,24.225091552734
388,2016-01-24,24.312280273438034
389,2016-01-25,23.981378173828034
390,2016-01-26,24.420587158203034
391,2016-01-27,24.253472900391046
392,2016-01-28,23.893518066406045
393,2016-01-29,23.962243652344
394,2016-01-30,23.555261230469
395,2016-01-31,23.92189941406201
396,2016-02-01,24.510461425781045
397,2016-02-02,24.949700927734
398,2016-02-03,24.927911376953034
399,2016-02-04,25.665124511719
400,2016-02-05,26.093743896484
401,2016-02-06,25.661126708984
402,2016-02-07,25.646478271484
403,2016-02-08,24.934411621094
404,2016-02-09,25.191949462891046
405,2016-02-10,25.620568847656045
406,2016-02-11,25.242730712891046
407,2016-02-12,24.574151611328034
408,2016-02-13,24.38121948242201
409,2016-02-14,24.897119140625023
410,2016-02-15,25.536462402344
411,2016-02-16,25.492761230469
412,2016-02-17,25.470880126953034
413,2016-02-18,25.594415283203034
414,2016-02-19,26.001245117188034
415,2016-02-20,25.477960205078034
416,2016-02-21,25.76125488281201
417,2016-02-22,26.153558349609
418,2016-02-23,26.06627807617201
419,2016-02-24,25.819116210938034
420,2016-02-25,25.64855346679701
421,2016-02-26,25.54674682617201
422,2016-02-27,25.800958251953034
423,2016-02-28,25.859033203125023
424,2016-02-29,26.080834960938034
425,2016-03-01,25.099816894531045
426,2016-03-02,24.925347900391046
427,2016-03-03,24.54406127929701
428,2016-03-04,25.517572021484
429,2016-03-05,23.526513671875023
430,2016-03-06,23.850061035156045
431,2016-03-07,24.816369628906045
432,2016-03-08,25.357812500000023
433,2016-03-09,25.26329956054701
434,2016-03-10,23.428765869141046
435,2016-03-11,24.48619995117201
436,2016-03-12,25.408837890625023
437,2016-03-13,23.610650634766046
438,2016-03-14,24.631646728516046
439,2016-03-15,24.638818359375023
440,2016-03-16,24.838830566406045
441,2016-03-17,25.285852050781045
442,2016-03-18,24.454064941406045
443,2016-03-19,24.264947509766046
444,2016-03-20,22.728356933594
445,2016-03-21,24.672174072266046
446,2016-03-22,25.344506835938034
447,2016-03-23,24.541711425781045
448,2016-03-24,23.760797119141046
449,2016-03-25,24.026116943359
450,2016-03-26,24.872827148438034
451,2016-03-27,24.665856933594
452,2016-03-28,25.243737792969
453,2016-03-29,23.830560302734
454,2016-03-30,25.055017089844
455,2016-03-31,24.891748046875023
456,2016-04-01,24.742883300781045
457,2016-04-02,24.223474121094
458,2016-04-03,25.313897705078034
459,2016-04-04,25.056054687500023
460,2016-04-05,24.129815673828034
461,2016-04-06,22.920098876953034
462,2016-04-07,23.240197753906045
463,2016-04-08,25.394860839844
464,2016-04-09,24.80275878906201
465,2016-04-10,24.595788574219
466,2016-04-11,24.726983642578034
467,2016-04-12,23.357507324219
468,2016-04-13,25.297998046875023
469,2016-04-14,24.48790893554701
470,2016-04-15,23.096643066406045
471,2016-04-16,24.65929565429701
472,2016-04-17,22.882806396484
473,2016-04-18,23.878686523438034
474,2016-04-19,24.456536865234
475,2016-04-20,23.904718017578034
476,2016-04-21,24.555169677734
477,2016-04-22,24.977105712891046
478,2016-04-23,24.072564697266046
479,2016-04-24,24.26915893554701
480,2016-04-25,24.309228515625023
481,2016-04-26,22.972741699219
482,2016-04-27,24.611383056641046
483,2016-04-28,24.60451660156201
484,2016-04-29,23.863854980469
485,2016-04-30,25.110131835938034
486,2016-05-01,24.144128417969
487,2016-05-02,23.446984863281045
488,2016-05-03,24.119317626953034
489,2016-05-04,23.894433593750023
490,2016-05-05,24.137994384766046
491,2016-05-06,24.029473876953034
492,2016-05-07,22.92540893554701
493,2016-05-08,23.459710693359
494,2016-05-09,24.615411376953034
495,2016-05-10,25.080865478516046
496,2016-05-11,23.620843505859
497,2016-05-12,24.590997314453034
498,2016-05-13,23.196282958984
499,2016-05-14,23.654534912109
500,2016-05-15,22.735498046875023
501,2016-05-16,23.942163085938034
502,2016-05-17,23.28136596679701
503,2016-05-18,23.565209960938034
504,2016-05-19,24.252008056641046
505,2016-05-20,23.620324707031045
506,2016-05-21,23.969506835938034
507,2016-05-22,23.145013427734
508,2016-05-23,22.760308837891046
509,2016-05-24,23.64000854492201
510,2016-05-25,23.807519531250023
511,2016-05-26,24.167413330078034
512,2016-05-27,24.17516479492201
513,2016-05-28,23.49254760742201
514,2016-05-29,22.682550048828034
515,2016-05-30,23.220666503906045
516,2016-05-31,23.824273681641046
517,2016-06-01,23.810235595703034
518,2016-06-02,23.269097900391046
519,2016-06-03,23.829003906250023
520,2016-06-04,23.655114746094
521,2016-06-05,23.375543212891046
522,2016-06-06,23.819268798828034
523,2016-06-07,23.684960937500023
524,2016-06-08,23.976129150391046
525,2016-06-09,23.562432861328034
526,2016-06-10,23.90050659179701
527,2016-06-11,23.196191406250023
528,2016-06-12,22.95690307617201
529,2016-06-13,22.779077148438034
530,2016-06-14,22.656060791016046
531,2016-06-15,22.57994995117201
532,2016-06-16,21.76662597656201
533,2016-06-17,22.78771362304701
534,2016-06-18,22.969873046875023
535,2016-06-19,22.00002441406201
536,2016-06-20,22.792535400391046
537,2016-06-21,23.137902832031045
538,2016-06-22,23.523614501953034
539,2016-06-23,22.103234863281045
540,2016-06-24,22.82311401367201
541,2016-06-25,22.914147949219
542,2016-06-26,22.721856689453034
543,2016-06-27,22.475305175781045
544,2016-06-28,22.609948730469
545,2016-06-29,22.610498046875023
546,2016-06-30,22.774224853516046
547,2016-07-01,22.959710693359
548,2016-07-02,23.494073486328034
549,2016-07-03,23.785211181641046
550,2016-07-04,23.483941650391046
551,2016-07-05,22.942834472656045
552,2016-07-06,22.40905151367201
553,2016-07-07,23.310632324219
554,2016-07-08,23.19094238281201
555,2016-07-09,22.88244018554701
556,2016-07-10,22.537591552734
557,2016-07-11,22.432397460938034
558,2016-07-12,22.029443359375023
559,2016-07-13,21.960687255859
560,2016-07-14,22.65490112304701
561,2016-07-15,22.157373046875023
562,2016-07-16,22.248468017578034
563,2016-07-17,22.543054199219
564,2016-07-18,22.459802246094
565,2016-07-19,22.776177978516046
566,2016-07-20,22.823693847656045
567,2016-07-21,22.63869628906201
568,2016-07-22,21.55602416992201
569,2016-07-23,22.126733398438034
570,2016-07-24,21.999841308594
571,2016-07-25,22.250817871094
572,2016-07-26,21.705865478516046
573,2016-07-27,22.283929443359
574,2016-07-28,22.396813964844
575,2016-07-29,21.633874511719
576,2016-07-30,22.233605957031045
577,2016-07-31,22.535546875000023
578,2016-08-01,22.462884521484
579,2016-08-02,22.583093261719
580,2016-08-03,22.212579345703034
581,2016-08-04,22.834161376953034
582,2016-08-05,22.478173828125023
583,2016-08-06,22.456384277344
584,2016-08-07,21.770104980469
585,2016-08-08,21.92272338867201
586,2016-08-09,22.271569824219
587,2016-08-10,22.391778564453034
588,2016-08-11,22.80602416992201
589,2016-08-12,22.747979736328034
590,2016-08-13,21.767022705078034
591,2016-08-14,22.257897949219
592,2016-08-15,22.744805908203034
593,2016-08-16,22.69396362304701
594,2016-08-17,22.76671752929701
595,2016-08-18,22.432550048828034
596,2016-08-19,22.076623535156045
597,2016-08-20,22.607110595703034
598,2016-08-21,22.549096679688034
599,2016-08-22,22.650811767578034
600,2016-08-23,22.77443847656201
601,2016-08-24,21.74270019531201
602,2016-08-25,22.011651611328034
603,2016-08-26,22.458337402344
604,2016-08-27,22.175012207031045
605,2016-08-28,22.51662597656201
606,2016-08-29,22.022698974609
607,2016-08-30,21.408502197266046
608,2016-08-31,22.745568847656045
609,2016-09-01,22.346032714844
610,2016-09-02,22.734582519531045
611,2016-09-03,23.403161621094
612,2016-09-04,23.00695190429701
613,2016-09-05,22.847253417969
614,2016-09-06,22.218530273438034
615,2016-09-07,23.185052490234
616,2016-09-08,23.282922363281045
617,2016-09-09,22.171380615234
618,2016-09-10,22.836022949219
619,2016-09-11,22.91213378906201
620,2016-09-12,22.294671630859
621,2016-09-13,22.02199707031201
622,2016-09-14,22.810266113281045
623,2016-09-15,22.788568115234
624,2016-09-16,22.450494384766046
625,2016-09-17,22.839105224609
626,2016-09-18,23.263970947266046
627,2016-09-19,22.620812988281045
628,2016-09-20,22.355401611328034
629,2016-09-21,22.711602783203034
630,2016-09-22,22.155541992188034
631,2016-09-23,22.972894287109
632,2016-09-24,22.53307495117201
633,2016-09-25,22.812707519531045
634,2016-09-26,22.300347900391046
635,2016-09-27,22.514489746094
636,2016-09-28,23.16076049804701
637,2016-09-29,23.396722412109
638,2016-09-30,22.789880371094
639,2016-10-01,22.945977783203034
640,2016-10-02,22.622460937500023
641,2016-10-03,23.49791870117201
642,2016-10-04,22.99279174804701
643,2016-10-05,23.043176269531045
644,2016-10-06,23.31554565429701
645,2016-10-07,23.144677734375023
646,2016-10-08,23.177148437500023
647,2016-10-09,22.980554199219
648,2016-10-10,23.165734863281045
649,2016-10-11,22.311761474609
650,2016-10-12,23.473962402344
651,2016-10-13,23.165032958984
652,2016-10-14,22.452539062500023
653,2016-10-15,22.986383056641046
654,2016-10-16,22.241510009766046
655,2016-10-17,23.461816406250023
656,2016-10-18,22.15734252929701
657,2016-10-19,22.745507812500023
658,2016-10-20,22.974267578125023
659,2016-10-21,22.392572021484
660,2016-10-22,22.817437744141046
661,2016-10-23,22.75890502929701
662,2016-10-24,23.20568237304701
663,2016-10-25,23.15432128906201
664,2016-10-26,21.845971679688034
665,2016-10-27,23.157403564453034
666,2016-10-28,22.47399291992201
667,2016-10-29,22.978814697266046
668,2016-10-30,22.24450073242201
669,2016-10-31,23.145104980469
670,2016-11-01,22.094934082031045
671,2016-11-02,22.457849121094
672,2016-11-03,22.145013427734
673,2016-11-04,23.085778808594
674,2016-11-05,22.467736816406045
675,2016-11-06,22.648980712891046
676,2016-11-07,22.383569335938034
677,2016-11-08,23.589349365234
678,2016-11-09,24.083062744141046
679,2016-11-10,23.49791870117201
680,2016-11-11,23.468469238281045
681,2016-11-12,23.184564208984
682,2016-11-13,23.336755371094
683,2016-11-14,24.037835693359
684,2016-11-15,22.98375854492201
685,2016-11-16,23.709954833984
686,2016-11-17,23.531732177734
687,2016-11-18,23.618554687500023
688,2016-11-19,22.862359619141046
689,2016-11-20,22.87648925781201
690,2016-11-21,21.65920410156201
691,2016-11-22,22.814111328125023
692,2016-11-23,23.852685546875023
693,2016-11-24,24.19762573242201
694,2016-11-25,24.349816894531045
695,2016-11-26,23.913354492188034
696,2016-11-27,24.087365722656045
697,2016-11-28,23.240625000000023
698,2016-11-29,23.806878662109
699,2016-11-30,24.19884643554701
700,2016-12-01,23.185021972656045
701,2016-12-02,23.860284423828034
702,2016-12-03,22.944238281250023
703,2016-12-04,22.424584960938034
704,2016-12-05,23.441400146484
705,2016-12-06,23.586206054688034
706,2016-12-07,23.662316894531045
707,2016-12-08,22.731744384766046
708,2016-12-09,23.733972167969
709,2016-12-10,23.592065429688034
710,2016-12-11,24.14391479492201
711,2016-12-12,23.180932617188034
712,2016-12-13,23.33303222656201
713,2016-12-14,23.979241943359
714,2016-12-15,23.989923095703034
715,2016-12-16,22.914056396484
716,2016-12-17,23.811212158203034
717,2016-12-18,24.333795166016046
718,2016-12-19,24.235498046875023
719,2016-12-20,24.031579589844
720,2016-12-21,24.303857421875023
721,2016-12-22,24.24523315429701
722,2016-12-23,24.611962890625023
723,2016-12-24,24.564447021484
724,2016-12-25,24.316888427734
725,2016-12-26,24.283990478516046
726,2016-12-27,23.411462402344
727,2016-12-28,24.12697753906201
728,2016-12-29,23.803430175781045
729,2016-12-30,24.064416503906045
730,2016-12-31,24.016992187500023
731,2017-01-01,24.503839111328034
732,2017-01-02,24.877770996094
733,2017-01-03,24.69225463867201
734,2017-01-04,24.53908691406201
735,2017-01-05,24.462609863281045
736,2017-01-06,24.393273925781045
737,2017-01-07,24.433038330078034
738,2017-01-08,24.385491943359
739,2017-01-09,24.810296630859
740,2017-01-10,24.246972656250023
741,2017-01-11,24.122857666016046
742,2017-01-12,23.595758056641046
743,2017-01-13,24.354791259766046
744,2017-01-14,24.714257812500023
745,2017-01-15,24.674005126953034
746,2017-01-16,24.655541992188034
747,2017-01-17,25.174798583984
748,2017-01-18,24.796960449219
749,2017-01-19,24.713098144531045
750,2017-01-20,24.876306152344
751,2017-01-21,25.21389160156201
752,2017-01-22,23.524194335938034
753,2017-01-23,22.212335205078034
754,2017-01-24,23.694665527344
755,2017-01-25,23.945031738281045
756,2017-01-26,24.377008056641046
757,2017-01-27,24.85656127929701
758,2017-01-28,24.983453369141046
759,2017-01-29,24.587152099609
760,2017-01-30,24.369073486328034
761,2017-01-31,23.122613525391046
762,2017-02-01,24.597650146484
763,2017-02-02,24.542779541016046
764,2017-02-03,24.53551635742201
765,2017-02-04,24.74230346679701
766,2017-02-05,24.902093505859
767,2017-02-06,24.476708984375023
768,2017-02-07,24.84719238281201
769,2017-02-08,24.74547729492201
770,2017-02-09,25.221032714844
771,2017-02-10,25.30812988281201
772,2017-02-11,24.937554931641046
773,2017-02-12,25.184533691406045
774,2017-02-13,25.638269042969
775,2017-02-14,25.841729736328034
776,2017-02-15,25.238519287109
777,2017-02-16,24.976861572266046
778,2017-02-17,22.782373046875023
779,2017-02-18,24.170220947266046
780,2017-02-19,24.497125244141046
781,2017-02-20,24.780419921875023
782,2017-02-21,25.10729370117201
783,2017-02-22,25.76842651367201
784,2017-02-23,25.91369018554701
785,2017-02-24,25.390435791016046
786,2017-02-25,25.546838378906045
787,2017-02-26,24.376885986328034
788,2017-02-27,24.812768554688034
789,2017-02-28,25.619226074219
790,2017-03-01,25.325158691406045
791,2017-03-02,25.637536621094
792,2017-03-03,25.37584838867201
793,2017-03-04,25.445062255859
794,2017-03-05,25.00890502929701
795,2017-03-06,24.27492675781201
796,2017-03-07,24.242456054688034
797,2017-03-08,24.925378417969
798,2017-03-09,24.478601074219
799,2017-03-10,24.391320800781045
800,2017-03-11,23.57409057617201
801,2017-03-12,24.173730468750023
802,2017-03-13,24.660424804688034
803,2017-03-14,24.155603027344
804,2017-03-15,24.188409423828034
805,2017-03-16,25.321862792969
806,2017-03-17,25.056848144531045
807,2017-03-18,25.358483886719
808,2017-03-19,24.454064941406045
809,2017-03-20,24.453881835938034
810,2017-03-21,23.723809814453034
811,2017-03-22,23.618585205078034
812,2017-03-23,23.135583496094
813,2017-03-24,24.505364990234
814,2017-03-25,25.25036010742201
815,2017-03-26,25.210504150391046
816,2017-03-27,24.088067626953034
817,2017-03-28,23.343408203125023
818,2017-03-29,25.374505615234
819,2017-03-30,25.225671386719
820,2017-03-31,23.972375488281045
821,2017-04-01,23.583825683594
822,2017-04-02,24.372308349609
823,2017-04-03,22.632165527344
824,2017-04-04,23.642663574219
825,2017-04-05,23.551934814453034
826,2017-04-06,22.305993652344
827,2017-04-07,24.228021240234
828,2017-04-08,24.867852783203034
829,2017-04-09,24.181390380859
830,2017-04-10,24.265069580078034
831,2017-04-11,24.22521362304701
832,2017-04-12,24.995843505859
833,2017-04-13,23.008752441406045
834,2017-04-14,24.832971191406045
835,2017-04-15,24.102807617188034
